Date,WECC,CA,GB,PNW,RM,SW
1992-05-04,116653.72,44915.03,14276.6,22839.14,12408.34,22519.32
1992-05-05,117385.24,45525.56,14426.67,23616.87,12711.16,21520.65
1992-05-06,115496.71,44380.4,14641.83,24003.3,13217.84,20397.8
1992-05-07,113405.64,41724.28,14908.82,24542.34,13634.42,20764.09
1992-05-08,113164.38,43737.83,14931.15,21926.16,13563.99,21118.4
1992-05-09,111070.64,44247.37,14170.82,19907.72,12402.92,20849.84
1992-05-10,106328.28,41841.83,12852.15,20114.19,11779.47,20233.44
1992-05-11,110181.89,43526.65,13450.04,21755.82,12062.85,21112.15
1992-05-12,109518.06,41474.23,13980.36,21562.65,12940.16,22073.83
1992-05-13,109276.08,40574.38,14401.11,20419.32,12825.85,22925.4
1992-05-14,111646.01,41089.27,14763.83,20789.08,13009.7,23734.89
1992-05-15,111336.81,40060.85,14903.77,21236.96,13819.67,23995.98
1992-05-16,107273.68,39416.21,14613.12,19584.29,13316.27,22877.43
1992-05-17,110226.67,40696.03,14539.16,20988.41,13070.63,22732.8
1992-05-18,117344.71,43361.71,16164.53,22695.31,14254.9,24094.42
1992-05-19,118411.83,42837.94,16131.68,21580.41,14622.15,24360.75
1992-05-20,110565.54,39692.84,15442.98,20663.96,14440.33,22227.3
1992-05-21,106308.98,39463.42,13345.56,21218.93,13572.92,20673.65
1992-05-22,106733.25,41411.37,13448.55,20566.0,12289.28,19840.6
1992-05-23,106466.57,41303.43,13693.28,20615.48,11804.76,19205.88
1992-05-24,109994.39,42431.37,14659.28,22321.07,12023.7,19042.57
1992-05-25,106357.95,38727.38,14471.11,22256.55,11841.99,20361.02
1992-05-26,115922.81,44484.11,15673.3,23018.78,12766.16,22182.28
1992-05-27,114647.42,44349.88,15326.91,20812.1,12383.25,22122.94
1992-05-28,112787.8,43581.56,14412.26,21408.8,12145.66,22483.61
1992-05-29,114394.38,44078.39,14249.09,21719.03,12191.26,22697.73
1992-05-30,110410.0,42772.52,14403.38,20648.95,11853.1,21591.72
1992-05-31,115892.25,45627.93,14671.01,21630.07,11894.91,22359.76
1992-06-01,126913.59,49844.84,16116.08,24089.83,12233.74,25729.86
1992-06-02,128996.81,51309.83,16931.17,23388.48,12550.52,26131.3
1992-06-03,130461.6,51426.53,17299.94,21929.64,13047.83,27092.29
1992-06-04,133084.94,52960.08,17390.16,22313.09,13233.37,27603.6
1992-06-05,131667.07,50445.5,17856.72,21662.97,13931.13,28152.67
1992-06-06,116937.91,41449.4,15517.94,21380.86,12806.59,26123.31
1992-06-07,111982.3,39421.57,15742.92,22248.52,12544.44,24238.37
1992-06-08,116420.05,44655.37,15909.01,22214.82,13205.74,21958.04
1992-06-09,118840.14,45304.71,16483.36,22268.78,12985.35,23855.32
1992-06-10,122329.51,46516.71,17002.09,21690.61,13681.96,25097.99
1992-06-11,120824.31,42427.24,17252.62,22342.13,14276.39,25359.91
1992-06-12,117597.82,40448.77,17157.6,21830.5,13998.74,25708.73
1992-06-13,109498.42,38293.72,14869.28,19596.46,13905.83,25419.15
1992-06-14,106273.85,38213.22,13204.44,19622.83,13932.38,24172.84
1992-06-15,109122.18,39541.12,13335.44,20982.15,14131.2,23490.73
1992-06-16,108718.44,40148.72,12987.22,21240.99,13168.0,22609.22
1992-06-17,114284.95,43571.39,14430.91,21388.86,13329.71,23796.0
1992-06-18,120189.2,44391.91,15545.89,23129.41,14349.52,26763.72
1992-06-19,125252.68,43395.08,16103.86,23834.76,15221.79,27722.38
1992-06-20,123769.56,44059.47,16187.31,23283.25,14266.74,27713.25
1992-06-21,128314.24,46245.16,16887.34,24424.08,13924.4,27693.88
1992-06-22,137981.25,48955.4,18348.86,27083.85,15215.5,29259.38
1992-06-23,142404.88,53055.45,18371.21,27948.95,15915.97,29006.14
1992-06-24,144700.06,53845.6,18456.64,27485.73,16388.94,29945.32
1992-06-25,139000.28,50737.61,17884.45,27015.86,15474.65,29219.68
1992-06-26,129514.47,46301.4,16083.39,25363.6,13737.0,29105.04
1992-06-27,124661.95,45618.34,16171.91,24058.06,13098.85,27230.46
1992-06-28,131125.59,47461.34,17360.63,25272.49,13561.56,27795.62
1992-06-29,134442.5,48898.14,18379.46,23646.21,15138.38,29080.77
1992-06-30,123501.92,42787.56,15945.89,21538.96,15185.15,29325.85
1992-07-01,120283.43,41976.4,14190.33,21920.61,15865.1,27072.13
1992-07-02,116631.09,43833.32,14595.3,21870.26,14660.53,24605.53
1992-07-03,116578.52,44104.96,15756.54,20873.4,13215.65,26956.03
1992-07-04,122384.71,42007.81,16909.59,21641.19,15136.68,28161.76
1992-07-05,128817.63,45160.0,17888.41,21154.97,16024.57,30672.56
1992-07-06,142492.78,52437.23,18708.73,22053.03,17552.0,32729.6
1992-07-07,142028.12,54249.36,18156.51,22091.73,18089.42,30364.13
1992-07-08,134906.12,54756.65,16674.07,22341.83,15445.48,29067.73
1992-07-09,139009.31,56915.3,16647.38,22749.3,15111.4,29164.65
1992-07-10,141935.96,57082.44,17642.75,23466.1,15624.59,28915.63
1992-07-11,133475.94,51789.21,17390.72,22101.83,14695.33,27775.45
1992-07-12,124674.55,45403.91,16465.38,22468.9,14616.22,26157.6
1992-07-13,131197.87,50852.96,16520.43,24267.36,13976.42,26834.04
1992-07-14,135929.3,52561.03,17361.08,23617.79,15190.04,28283.25
1992-07-15,140523.96,54404.56,17934.05,23343.31,16041.63,29601.56
1992-07-16,142512.91,55589.22,18040.37,24958.66,14582.54,30724.8
1992-07-17,147247.43,57619.48,18567.43,26236.3,14183.27,31404.89
1992-07-18,145732.75,55436.32,18794.45,26577.52,14767.64,30983.23
1992-07-19,147859.87,56671.56,18908.81,26094.82,15715.46,31049.96
1992-07-20,149786.23,59557.31,18968.91,25240.02,15512.62,30685.75
1992-07-21,140134.13,53062.05,18775.44,23919.88,15448.12,30266.6
1992-07-22,135647.39,51357.77,17885.06,22649.74,15904.45,28814.28
1992-07-23,130917.01,48613.62,18368.47,21543.23,15702.37,28446.2
1992-07-24,129594.82,49367.13,17217.38,22184.24,16243.84,27595.93
1992-07-25,123319.97,46358.47,16881.37,22483.08,15321.55,24800.91
1992-07-26,128241.74,48337.84,17372.86,24567.82,13815.34,27933.05
1992-07-27,141488.63,54278.13,18727.09,24202.19,15796.59,30092.21
1992-07-28,147314.5,56350.95,19531.2,24978.19,16620.06,30172.14
1992-07-29,147897.99,57190.98,20165.71,25012.3,16841.62,29323.7
1992-07-30,143985.19,54767.09,19465.13,26018.17,16726.1,27624.83
1992-07-31,141037.18,53254.06,19047.41,26862.16,16046.1,27052.93
1992-08-01,139714.84,52994.31,18916.66,25960.73,16029.07,26201.85
1992-08-02,140740.37,55395.08,19444.58,24597.0,16013.24,28193.23
1992-08-03,151020.55,60515.58,20375.63,24181.01,16978.51,29570.43
1992-08-04,146661.78,58978.95,19916.99,24083.55,16239.89,28387.5
1992-08-05,140413.69,55762.09,19064.14,23732.82,16064.31,26423.3
1992-08-06,133559.95,52942.27,17487.94,23841.99,15426.58,26388.01
1992-08-07,133955.34,51957.08,17822.77,22911.4,16465.91,26556.92
1992-08-08,130436.74,49722.53,17978.4,21468.6,15963.75,26030.37
1992-08-09,132704.8,51684.97,18260.93,21136.9,16231.81,27762.41
1992-08-10,147770.84,59347.04,18997.19,24891.02,17812.28,29076.75
1992-08-11,152289.74,62407.04,19603.05,26473.48,15442.71,30491.22
1992-08-12,153980.01,62047.45,19704.74,27624.7,15207.0,29702.26
1992-08-13,150758.56,61931.34,19168.28,26983.13,15861.62,28148.96
1992-08-14,153716.06,63309.33,19540.62,28074.94,16543.29,29547.97
1992-08-15,148916.85,59114.0,19117.77,26277.76,15706.69,29222.62
1992-08-16,149402.47,61757.15,18797.92,24943.23,16227.24,28890.72
1992-08-17,155621.48,65714.22,18915.23,25831.1,15312.84,30640.41
1992-08-18,153627.49,63958.52,19377.32,26503.4,14746.38,31714.83
1992-08-19,156517.85,63749.17,19967.42,25936.87,15814.89,31827.13
1992-08-20,156233.71,63390.37,20260.24,24993.48,16533.54,31182.11
1992-08-21,148660.85,61100.77,19293.67,23202.38,16359.95,29035.54
1992-08-22,130211.03,50558.41,18122.19,21832.67,15550.6,24154.57
1992-08-23,118018.38,45842.92,15408.38,20097.14,14613.38,22954.25
1992-08-24,119197.63,50631.64,14329.52,21248.86,13808.7,22317.31
1992-08-25,119505.43,48454.29,14596.65,21678.05,12557.2,23287.32
1992-08-26,122335.68,48842.88,14846.36,22611.2,12532.89,24897.26
1992-08-27,130422.59,52283.57,15824.1,23709.99,12976.0,26057.96
1992-08-28,136482.96,55967.04,16796.33,23806.19,13969.83,26894.55
1992-08-29,130614.69,51496.6,17130.75,21091.64,14197.11,26698.59
1992-08-30,121082.02,46383.53,16642.76,21381.97,13486.07,24097.98
1992-08-31,118367.23,42325.46,16140.37,22423.64,13547.37,25498.9
1992-09-01,118176.45,45105.57,14568.16,22481.86,13322.34,23693.33
1992-09-02,122209.99,46992.7,15280.59,23014.29,13566.2,23875.24
1992-09-03,124214.95,46949.44,16032.66,22846.51,14552.88,24644.11
1992-09-04,125522.23,45312.99,16278.75,22804.55,15217.35,25908.58
1992-09-05,114978.97,44163.3,13677.7,19861.65,14329.49,24696.49
1992-09-06,118899.47,48600.39,14230.14,19615.41,13097.16,24309.31
1992-09-07,115121.19,44285.36,14489.57,20268.41,13637.81,25196.85
1992-09-08,123039.36,48803.53,15114.7,21131.16,13856.74,26663.03
1992-09-09,127312.04,49719.51,15899.36,21213.74,14441.02,27305.41
1992-09-10,124801.13,47683.49,15657.44,22652.07,13518.67,26631.96
1992-09-11,126540.93,47005.35,16489.8,23024.6,15235.46,27097.03
1992-09-12,124770.44,45793.95,16380.44,20713.23,15114.99,27218.14
1992-09-13,121737.43,46726.61,14856.03,19609.19,14777.26,26831.27
1992-09-14,121964.02,48347.1,15187.95,21467.23,14511.42,25596.28
1992-09-15,119583.83,44818.27,15542.74,21314.58,14797.53,25162.73
1992-09-16,122994.73,47500.94,15736.1,20932.01,14927.64,25912.03
1992-09-17,127219.39,49514.85,15821.74,20998.13,14912.93,28011.45
1992-09-18,130615.68,51935.92,15536.38,20937.66,14699.61,28240.21
1992-09-19,122066.2,48284.75,14473.94,20112.01,12249.28,27048.32
1992-09-20,117798.33,48479.87,14711.43,20481.67,12460.83,21893.86
1992-09-21,125489.26,51890.23,15134.15,23153.77,13018.97,23387.6
1992-09-22,132687.38,54682.1,16359.79,23907.59,13617.05,25413.94
1992-09-23,136575.77,56114.06,16755.76,23667.93,14881.98,26036.18
1992-09-24,134961.44,56385.96,16361.47,22157.82,15168.95,25378.25
1992-09-25,126133.19,51189.17,14706.78,21044.94,14974.65,25237.82
1992-09-26,115033.14,47428.04,12609.3,19630.59,11746.52,25172.99
1992-09-27,117314.15,49302.76,13205.35,19842.57,11723.48,24381.28
1992-09-28,125713.64,53120.99,14767.43,20915.72,12980.85,25791.64
1992-09-29,129126.46,53665.33,16029.06,22564.21,13389.22,26628.2
1992-09-30,131299.14,53707.47,16468.46,22862.29,13609.99,24828.58
1992-10-01,130797.65,54676.65,15796.22,23221.32,13714.62,23446.09
1992-10-02,121684.93,48185.27,15471.3,21937.36,13936.67,22803.62
1992-10-03,107376.22,38420.6,13927.74,20793.23,13110.3,22823.24
1992-10-04,103872.96,38699.81,11887.81,20066.79,12896.96,22332.25
1992-10-05,110099.73,44212.66,12367.42,21804.65,12958.26,21255.03
1992-10-06,112220.08,46207.52,12430.35,22066.0,12476.18,21247.43
1992-10-07,112958.98,46850.43,12596.76,22509.61,12412.31,21486.81
1992-10-08,112194.29,46994.24,12397.54,21956.3,13206.65,19066.45
1992-10-09,109835.42,45790.09,12566.53,21941.63,12797.33,18755.9
1992-10-10,106240.92,43809.43,12179.37,20250.69,11909.93,19777.95
1992-10-11,109264.68,45057.41,12356.73,20056.6,11824.13,20459.24
1992-10-12,109695.21,44522.05,13197.66,20163.24,12488.34,21216.26
1992-10-13,115812.16,45998.69,13762.93,21500.08,13219.52,22748.68
1992-10-14,108370.87,41114.62,13238.39,23602.7,13241.01,21348.17
1992-10-15,106006.26,39580.7,12316.93,24965.04,12482.46,19932.44
1992-10-16,107230.61,39518.07,12401.52,24695.72,12648.69,19285.64
1992-10-17,102602.05,38359.24,11949.56,22457.03,12187.05,19224.58
1992-10-18,102182.01,39374.68,11969.27,20520.15,12002.52,19530.73
1992-10-19,107523.66,40497.84,12630.74,21473.08,12632.69,20705.15
1992-10-20,106336.66,41000.43,13002.61,21339.4,12791.38,19868.88
1992-10-21,107783.48,41581.37,12771.39,21633.93,13076.56,19844.73
1992-10-22,105251.93,40002.69,12361.76,21347.03,13037.3,19286.22
1992-10-23,108116.66,41973.16,12781.08,21443.8,12677.52,20766.1
1992-10-24,104950.84,41117.36,12187.87,20199.14,11859.29,20024.12
1992-10-25,100391.17,39491.65,11955.0,20316.87,12199.29,17238.27
1992-10-26,104401.09,40978.23,12275.33,21910.0,12360.49,18206.72
1992-10-27,106297.51,42027.37,12398.23,22552.25,12579.27,18578.31
1992-10-28,104732.71,40206.92,12167.06,23113.77,12504.0,18790.84
1992-10-29,103854.5,39933.55,11996.56,22402.59,12731.85,17336.44
1992-10-30,103408.46,40481.19,11867.48,22124.34,12656.03,16535.1
1992-10-31,97882.4,37287.14,11530.16,20913.75,11965.87,16470.99
1992-11-01,99530.88,37691.1,11993.87,21612.86,12725.42,15788.65
1992-11-02,105434.97,40453.36,12115.51,23177.12,13456.01,16290.04
1992-11-03,107045.19,40834.91,12627.92,24421.54,13968.03,16406.27
1992-11-04,108247.67,40525.44,12689.85,24513.11,14559.36,16198.65
1992-11-05,106574.82,39795.12,12911.54,23521.79,14627.01,16327.27
1992-11-06,105992.34,39403.62,12573.44,24125.18,14393.55,16266.14
1992-11-07,101813.41,38034.37,12195.62,22435.42,13585.54,15751.92
1992-11-08,100837.81,37549.71,12147.92,22495.41,13079.64,15592.47
1992-11-09,105715.18,38932.17,12536.58,24818.24,13587.9,16077.68
1992-11-10,106381.96,38960.14,12949.09,26678.58,13775.87,15995.18
1992-11-11,102177.46,36774.02,12227.45,24789.08,13757.78,15105.38
1992-11-12,109006.89,40328.48,13134.99,25063.26,14236.03,16466.42
1992-11-13,106853.59,40136.92,12771.52,23818.11,14027.87,16293.34
1992-11-14,101659.57,38439.59,12137.4,22225.25,13152.11,15708.19
1992-11-15,101120.46,38149.8,12025.37,22445.1,12750.05,15817.67
1992-11-16,105501.28,39784.35,12319.03,23689.89,13173.01,16579.47
1992-11-17,104494.44,39249.46,12312.89,23631.19,13138.03,16219.73
1992-11-18,104190.7,38775.93,12374.56,23724.03,13385.96,16082.93
1992-11-19,105314.6,38985.16,12556.17,24360.16,13526.89,16060.86
1992-11-20,107114.39,39482.88,12842.73,25206.5,13700.58,16132.27
1992-11-21,105907.44,38434.4,12869.27,24757.97,13693.55,16415.7
1992-11-22,105544.54,38863.15,13062.12,23570.53,14377.58,16081.32
1992-11-23,107853.38,39049.31,13168.4,27235.85,14392.78,16450.59
1992-11-24,112270.49,40127.59,13559.44,27877.13,15210.79,16910.11
1992-11-25,114161.93,40427.96,13807.48,28004.66,15463.82,17109.91
1992-11-26,105075.13,37185.49,12734.59,26308.12,14595.79,15918.79
1992-11-27,112200.09,40383.71,13664.36,26628.51,14934.99,16891.34
1992-11-28,105820.73,37901.36,13181.87,24335.26,14164.35,16397.51
1992-11-29,107503.68,38230.26,13179.94,25609.44,14252.25,16422.34
1992-11-30,111586.76,39723.33,13565.4,26981.71,15094.28,16603.65
1992-12-01,113041.58,40829.24,13815.06,27755.16,15039.72,17004.83
1992-12-02,114293.39,40544.81,13696.61,28334.57,15151.0,16825.43
1992-12-03,112757.23,39615.62,13515.5,28953.6,15069.65,16650.08
1992-12-04,113453.83,39291.07,13984.75,29294.0,15628.32,15939.72
1992-12-05,111782.32,38758.62,14108.35,28554.9,15563.65,15385.52
1992-12-06,113611.89,39023.14,14238.82,29265.49,15342.53,16323.77
1992-12-07,115411.26,39669.52,14162.98,29472.07,15461.67,16981.42
1992-12-08,112390.2,39007.73,13790.09,28107.73,15119.75,16655.98
1992-12-09,111200.45,39672.62,13471.59,26771.93,14874.8,16686.52
1992-12-10,111718.38,38922.41,13467.97,28029.84,14628.54,16796.53
1992-12-11,110053.25,38856.53,13147.89,27484.96,14437.97,16552.78
1992-12-12,107913.46,38163.84,13148.5,27065.48,13769.25,15771.47
1992-12-13,111532.02,39013.84,13578.54,27880.35,14828.01,16726.62
1992-12-14,115259.2,40547.69,14133.41,27643.82,15954.82,17518.96
1992-12-15,115294.98,40792.07,14284.64,27879.14,15659.43,17671.83
1992-12-16,115852.72,40517.99,14198.39,29208.49,15433.1,17587.5
1992-12-17,118315.62,40746.69,14503.23,29575.71,15976.11,17991.7
1992-12-18,115385.1,39681.94,14181.19,29996.06,15664.67,17460.16
1992-12-19,115019.46,39678.25,14366.94,30322.88,15329.23,15713.57
1992-12-20,114523.75,40029.56,14429.25,28130.68,15470.21,17015.37
1992-12-21,115599.48,40964.71,14187.38,28058.32,15392.33,17308.84
1992-12-22,114295.82,40675.94,14027.29,27688.53,15337.93,16884.74
1992-12-23,113407.13,40625.78,13912.32,26828.28,15453.14,16891.92
1992-12-24,112570.71,40315.16,13818.76,26601.25,15381.95,16787.77
1992-12-25,103865.62,36462.23,12926.2,26130.16,14244.46,15558.17
1992-12-26,111143.13,38549.11,13911.97,27877.67,14819.15,16143.88
1992-12-27,109157.17,38596.2,13718.88,26515.11,14449.05,16044.78
1992-12-28,112986.01,39391.77,13738.44,29315.2,15236.11,16072.67
1992-12-29,112486.5,39400.59,13002.67,29816.01,15041.77,15538.3
1992-12-30,112344.56,39323.06,12877.21,29968.72,14624.18,15769.3
1992-12-31,115726.14,40193.78,13988.07,30329.21,15186.51,16317.71
1993-01-01,109736.99,38034.97,13082.17,29559.5,14398.37,16862.22
1993-01-02,113178.76,39925.53,13287.99,31251.66,13991.98,16793.98
1993-01-03,115393.94,41031.67,14116.64,30407.99,14051.19,16761.27
1993-01-04,120983.69,43676.23,14680.1,29628.47,15329.64,19672.59
1993-01-05,120032.25,44154.62,14312.99,32043.07,15222.87,18053.2
1993-01-06,120136.85,42184.34,14111.86,32777.02,15169.74,17508.42
1993-01-07,118322.31,41344.1,14114.56,31806.52,14876.56,17237.31
1993-01-08,117749.4,40922.95,13918.01,31520.82,15084.02,17061.63
1993-01-09,114213.44,39158.69,13575.08,30743.36,14929.41,17211.48
1993-01-10,116650.96,39808.6,13817.36,31398.69,15596.36,16949.03
1993-01-11,119522.52,41861.54,14013.16,33225.2,15539.13,17215.05
1993-01-12,122517.46,43726.87,14329.23,32570.56,15320.93,18603.18
1993-01-13,119806.03,41948.71,14500.99,31258.18,15730.32,17511.87
1993-01-14,117279.07,41053.94,13809.23,30229.21,15588.09,17664.94
1993-01-15,114874.58,41592.8,13371.61,28845.49,14724.24,17702.65
1993-01-16,109349.78,38797.3,13425.75,27133.98,14103.13,16336.32
1993-01-17,108510.59,38454.66,13333.7,27424.53,14027.58,16268.72
1993-01-18,107468.19,37670.56,12980.88,27845.4,14372.57,16754.38
1993-01-19,115280.5,41760.13,13684.25,28614.59,14681.98,17654.78
1993-01-20,114339.78,41553.1,13687.48,27433.56,14750.28,18003.23
1993-01-21,111747.05,40758.5,13325.11,27204.52,14096.79,17739.8
1993-01-22,111631.03,40292.36,13328.64,28159.85,14112.75,17475.17
1993-01-23,108692.23,38285.37,13489.62,28450.08,14016.33,16688.06
1993-01-24,111181.83,38292.47,13805.64,28463.23,14546.63,16948.3
1993-01-25,110100.54,39631.96,13684.78,25667.92,14770.76,17852.94
1993-01-26,109243.44,39843.08,13530.68,25303.03,14073.07,17375.67
1993-01-27,108886.79,40192.67,13583.66,26007.11,13990.97,17009.59
1993-01-28,109966.81,40749.96,13669.43,25716.79,14057.16,17137.36
1993-01-29,111528.23,40881.16,13668.71,26112.5,14640.88,17362.94
1993-01-30,105770.04,38362.0,13576.07,24471.92,14044.61,16457.01
1993-01-31,106261.68,38915.85,13636.71,25296.71,13695.24,16646.39
1993-02-01,109162.14,40690.67,13392.31,26710.18,13482.26,16960.88
1993-02-02,108617.03,40055.63,13269.29,26450.71,13787.5,17091.57
1993-02-03,108809.81,40055.18,13323.35,26858.55,13965.69,17034.91
1993-02-04,108250.61,39541.03,13329.12,25975.62,14162.65,16868.56
1993-02-05,106692.81,39333.4,13172.09,25521.97,14108.76,16775.87
1993-02-06,102663.74,37613.01,13000.53,23528.97,13442.8,15838.54
1993-02-07,101974.07,37477.72,12903.56,22996.76,13343.83,16002.3
1993-02-08,106648.52,40371.07,12980.96,24852.91,13606.52,16650.17
1993-02-09,106482.17,40047.27,12967.24,24547.76,13535.47,16436.21
1993-02-10,106622.13,40246.82,12864.55,25627.53,13640.66,16965.93
1993-02-11,107927.3,40131.89,12967.53,25682.47,14429.54,17184.35
1993-02-12,108608.47,40615.26,13014.51,26109.78,14429.55,16946.0
1993-02-13,103809.14,38171.48,12977.65,24149.23,13726.08,16375.64
1993-02-14,103397.03,37772.19,13101.02,25081.75,13802.0,15625.22
1993-02-15,105594.64,38662.62,12760.74,27653.2,14722.81,16460.65
1993-02-16,114774.33,40044.12,13587.27,31834.19,15832.8,17200.38
1993-02-17,117188.0,41240.03,13650.98,31964.44,15866.06,17017.86
1993-02-18,113975.47,40055.51,13424.94,30474.18,15385.36,16862.05
1993-02-19,111951.16,40656.21,13101.88,29108.93,14013.03,16423.21
1993-02-20,107306.96,38397.73,12608.74,27349.52,13441.1,16134.39
1993-02-21,106926.74,38128.6,12953.7,27061.12,13735.07,16424.46
1993-02-22,112258.31,40766.16,13303.83,28785.16,14583.26,17303.25
1993-02-23,111811.99,40396.34,13305.33,29480.01,14540.65,16920.95
1993-02-24,111891.6,40396.29,13165.52,30594.27,14552.91,16735.69
1993-02-25,112862.26,40632.55,13427.88,31039.12,14544.09,17219.43
1993-02-26,113905.55,41144.61,13628.94,30851.68,14718.91,17107.46
1993-02-27,109081.25,39272.0,13453.81,28053.29,13890.28,16304.86
1993-02-28,107226.63,39134.1,13453.75,26001.73,13570.1,16219.55
1993-03-01,106286.64,39806.75,13073.88,26680.61,13167.11,16580.75
1993-03-02,106252.96,39714.23,12997.1,25623.59,13231.14,16611.7
1993-03-03,106352.79,39278.97,12771.99,25214.62,13407.43,16532.85
1993-03-04,103812.57,38368.59,12677.47,24263.49,13573.14,16551.49
1993-03-05,103312.2,38487.37,12621.09,23169.07,13436.52,16591.99
1993-03-06,98404.95,36527.41,12250.33,21152.89,12888.9,16163.61
1993-03-07,98420.41,36931.52,12295.38,21012.45,12736.35,16317.38
1993-03-08,102694.05,39386.92,12308.9,23433.85,12806.44,16940.73
1993-03-09,102642.5,39098.87,12198.81,24472.03,12699.06,17027.6
1993-03-10,103151.0,39098.78,12248.29,24493.77,12925.83,16901.2
1993-03-11,102873.09,38743.05,12242.46,25391.49,13134.73,16741.86
